interaction_name
PTGR1_LTB4R
EREG_EGFR
RARRES2_CMKLR1
VEGFA_KDR
CXCL12_DPP4
PDGFC_FLT4
VEGFB_ADRB2
VEGFA_FLT1+KDR
CCL22_DPP4
SULT1A1_PPARG
IL1B_ADRB2
VEGFA_NRP2
NAMPT_P2RY6
RARRES2_CCRL2
JAG2_NOTCH4
WNT5A_PTPRK
OSM_LIFR+IL6ST
CCL18_CCR1
THBS1_CD36
SULT1A1_PPARA
UBASH3B_PPARA
PGF_FLT1
PGF_NRP2
PGF_FLT1+KDR
MICB_KLRK1+HCST
SEMA3F_NRP2
JAG1_NOTCH4
PGF_NRP1
IL15_IL15RA+IL2RB
LGALS9_MET
LTA4H_LTB4R
TNFSF10_RIPK1
GRN_EGFR
FLT3LG_FLT3
VEGFA_NRP1
VEGFB_FLT1+KDR
CCL4_CCR5
CCL3_CCR5
VEGFB_FLT1
ICOSLG_ICOS
AKR1C3_PTGDR
PDGFB_LRP1
LGALS9_PTPRK
TNFSF10_TNFRSF10B
CCL5_CCR5
CCL3_IDE
IL18_IL18R1+IL18RAP
FASLG_FAS
FASLG_TNFRSF10B
COPA_P2RY6
JAG1_NOTCH2
AREG_EGFR
CSF1_SIRPA
CSF1_CSF1R
TNFSF13B_TNFRSF17
CD70_TNFRSF17
C3_C5AR2
LGALS3_MERTK
CCL3L1_DPP4
CCL3L1_DPP4
GAS6_MERTK
ALOX5+ALOX5AP+LTC4S_FPR2
JAG2_NOTCH2
CD40LG_CD40
FAM3C_ADGRG5
TNFSF12_TNFRSF25
TNFSF12_TNFRSF12A
ITGB2+ITGAM_ICAM1
APOE_TREM2+TYROBP
SEMA7A_PLXNC1
CD28_CD80
MDK_LRP1
VEGFA_FLT1
APP_FPR2
CD1D_LILRB2
HLA-F_KIR3DL2
MT-RNR2_FPR2
CTLA4_CD80
TNFSF13B_TNFRSF13C
TNFSF13B_TNFRSF13B
CCL5_CCR1
COPA_EGFR
MIF_EGFR
PTGES2_PTGER2
CCL3_CCR1
VEGFB_NRP1
HGF_CD44
CCL3L1_CCR1
CCL3L1_CCR1
JAG1_CD46
MICA_KLRK1+HCST
ANXA1_FPR2
GAS6_AXL
ITGAX+ITGB2_ICAM1
CXCL12_CXCR4
CXCL12_CXCR3
ITGB2+ITGAL_F11R
CXCL14_CXCR4
CD70_TNFRSF13B
CCL4L2_PGRMC2
SPP1_PTGER4
CLU_TREM2+TYROBP
MDK_SORL1
AREG_ICAM1
ITGB2+ITGAL_ICAM1
PLAU_PLAUR
APP_TREM2+TYROBP
HEBP1_FPR3
GRN_SORT1
TNFSF13B_TFRC
CD28_CD86
ALOX5AP+ALOX5+LTC4S_CYSLTR1
ALOX5+ALOX5AP+LTC4S_CYSLTR1
PTPRC_CD22
BST2_LILRA4
PTGES2_PTGER4
TNFSF13B_CD40
FASLG_TNFRSF1A
LGALS9_LRP1
APP_TNFRSF21
FASLG_NR3C1
IGFBP3_TMEM219
C3_C3AR1
PTGES3_PTGER2
HLA-E_KLRK1
HLA-E_KLRD1+KLRC2
CD72_SEMA4D
COPA_SORT1
HLA-E_KLRC2
SEMA4A_PLXND1
BAG6_NCR3
DPEP2_CYSLTR1
CTLA4_CD86
CD48_CD244
LGALS9_SLC1A5
LCK_CD8A+CD8B
MT-RNR2_FPR3
LGALS9_SORL1
LIPA_RORA
TNFSF13B_HLA-DPB1
TIGIT_NECTIN2
ANXA1_FPR3
ENTPD1_ADORA3
LRPAP1_SORT1
MIF_TNFRSF14
SPN_ICAM1
APP_SORL1
LTB_LTBR
GRN_TNFRSF1A
FAM3C_PDCD1
CD70_CD27
LGALS9_HAVCR2
CD99_PILRA
RPS19_C5AR1
CCL4L2_VSIR
HLA-E_KLRC1
HLA-F_LILRB2
HLA-E_KLRD1+KLRC1
ANXA1_FPR1
