interaction_name
TGFB1_TGFBR1+TGFBR2
TGFB2_TGFBR1+TGFBR2
TGFB3_TGFBR1+TGFBR2
TGFB1_ACVR1B+TGFBR2
TGFB1_ACVR1C+TGFBR2
TGFB2_ACVR1B+TGFBR2
TGFB2_ACVR1C+TGFBR2
TGFB3_ACVR1B+TGFBR2
TGFB3_ACVR1C+TGFBR2
TGFB1_ACVR1+TGFBR1
TGFB2_ACVR1+TGFBR1
TGFB3_ACVR1+TGFBR1
BMP2_BMPR1A+ACVR2A
BMP2_BMPR1A+ACVR2B
BMP2_BMPR1A+BMPR2
BMP2_BMPR1B+ACVR2A
BMP2_BMPR1B+ACVR2B
BMP2_BMPR1B+BMPR2
BMP4_BMPR1A+ACVR2A
BMP4_BMPR1A+ACVR2B
BMP4_BMPR1A+BMPR2
BMP4_BMPR1B+ACVR2A
BMP4_BMPR1B+ACVR2B
BMP4_BMPR1B+BMPR2
GDF5_BMPR1A+ACVR2A
GDF5_BMPR1A+ACVR2B
GDF5_BMPR1A+BMPR2
GDF5_BMPR1B+ACVR2A
GDF5_BMPR1B+ACVR2B
GDF5_BMPR1B+BMPR2
GDF6_BMPR1A+ACVR2A
GDF6_BMPR1A+ACVR2B
GDF6_BMPR1A+BMPR2
GDF6_BMPR1B+ACVR2A
GDF6_BMPR1B+ACVR2B
GDF6_BMPR1B+BMPR2
GDF7_BMPR1A+ACVR2A
GDF7_BMPR1A+ACVR2B
GDF7_BMPR1A+BMPR2
GDF7_BMPR1B+ACVR2A
GDF7_BMPR1B+ACVR2B
GDF7_BMPR1B+BMPR2
BMP15_BMPR1B+BMPR2
BMP5_ACVR1+ACVR2A
BMP5_ACVR1+ACVR2B
BMP5_ACVR1+BMPR2
BMP5_BMPR1A+ACVR2A
BMP5_BMPR1A+ACVR2B
BMP5_BMPR1A+BMPR2
BMP5_BMPR1B+ACVR2A
BMP5_BMPR1B+ACVR2B
BMP5_BMPR1B+BMPR2
BMP6_ACVR1+ACVR2A
BMP6_ACVR1+ACVR2B
BMP6_ACVR1+BMPR2
BMP6_BMPR1A+ACVR2A
BMP6_BMPR1A+ACVR2B
BMP6_BMPR1A+BMPR2
BMP6_BMPR1B+ACVR2A
BMP6_BMPR1B+ACVR2B
BMP6_BMPR1B+BMPR2
BMP7_ACVR1+ACVR2A
BMP7_ACVR1+ACVR2B
BMP7_ACVR1+BMPR2
BMP7_BMPR1A+ACVR2A
BMP7_BMPR1A+ACVR2B
BMP7_BMPR1A+BMPR2
BMP7_BMPR1B+ACVR2A
